Using cpu device
c:\Users\Colton\anaconda3\envs\cs260r\Lib\site-packages\stable_baselines3\ppo\ppo.py:155: UserWarning: You have specified a mini-batch size of 256, but because the `RolloutBuffer` is of size `n_steps * n_envs = 5000`, after every 19 untruncated mini-batches, there will be a truncated mini-batch of size 136
We recommend using a `batch_size` that is a factor of `n_steps * n_envs`.
Info: (n_steps=500 and n_envs=10)
  warnings.warn(
Logging to runs\ppo_metadrive\ppo_metadrive_2025-03-16_17-43-31_a51009e7\ppo_metadrive_1
---------------------------------
| rollout/           |          |
|    max_step             | 0           |
|    mean_ep_length       | 132         |
|    mean_reward          | 141         |
|    num_episodes         | 5           |
|    out_of_road          | 0.988       |
|    raw_action           | 0.35849148  |
|    route_completion     | 0.233       |
|    success_rate         | 0           |
|    total_cost           | 5.02        |
| time/                   |             |
|    total_timesteps      | 170000      |
| train/                  |             |
|    approx_kl            | 0.001842917 |
|    clip_fraction        | 0.0652      |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.48       |
|    explained_variance   | 0.803       |
|    learning_rate        | 5e-05       |
|    loss                 | 4.09        |
|    n_updates            | 660         |
|    policy_gradient_loss | -0.00333    |
|    std                  | 0.833       |
|    value_loss           | 12.1        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 367      |
|    ep_rew_mean     | 95       |
| time/              |          |
|    fps             | 659      |
|    iterations      | 34       |
|    time_elapsed    | 257      |
|    total_timesteps | 170000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 364          |
|    ep_rew_mean          | 97.3         |
| time/                   |              |
|    fps                  | 663          |
|    iterations           | 35           |
|    time_elapsed         | 263          |
|    total_timesteps      | 175000       |
| train/                  |              |
|    approx_kl            | 0.0011107788 |
|    clip_fraction        | 0.0614       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.47        |
|    explained_variance   | 0.454        |
|    learning_rate        | 5e-05        |
|    loss                 | 9.98         |
|    n_updates            | 680          |
|    policy_gradient_loss | -0.00266     |
|    std                  | 0.829        |
|    value_loss           | 24.7         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0111       |
|    crash                | 0.244        |
|    max_step             | 0            |
|    mean_ep_length       | 107          |
|    mean_reward          | 110          |
|    num_episodes         | 5            |
|    out_of_road          | 0.989        |
|    raw_action           | 0.366094     |
|    route_completion     | 0.243        |
|    success_rate         | 0            |
|    total_cost           | 5.24         |
| time/                   |              |
|    total_timesteps      | 180000       |
| train/                  |              |
|    approx_kl            | 0.0015239009 |
|    clip_fraction        | 0.0892       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.45        |
|    explained_variance   | 0.324        |
|    learning_rate        | 5e-05        |
|    loss                 | 9.01         |
|    n_updates            | 700          |
|    policy_gradient_loss | -0.00198     |
|    std                  | 0.823        |
|    value_loss           | 16.4         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 369      |
|    ep_rew_mean     | 106      |
| time/              |          |
|    fps             | 664      |
|    iterations      | 36       |
|    time_elapsed    | 270      |
|    total_timesteps | 180000   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 386         |
|    ep_rew_mean          | 115         |
| time/                   |             |
|    fps                  | 669         |
|    iterations           | 37          |
|    time_elapsed         | 276         |
|    total_timesteps      | 185000      |
| train/                  |             |
|    approx_kl            | 0.001591762 |
|    clip_fraction        | 0.0849      |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.44       |
|    explained_variance   | 0.431       |
|    learning_rate        | 5e-05       |
|    loss                 | 9.46        |
|    n_updates            | 720         |
|    policy_gradient_loss | -0.00321    |
|    std                  | 0.818       |
|    value_loss           | 14.8        |
-----------------------------------------
