Using cpu device
Logging to runs\ppo_metadrive_3_scenarios\ppo_metadrive_3_scenarios_2025-03-19_11-51-58_05a7eeff\ppo_metadrive_3_scenarios_1
---------------------------------
| rollout/           |          |
|    explained_variance   | 0.193        |
|    learning_rate        | 5e-05        |
|    loss                 | 11.5         |
|    n_updates            | 720          |
|    policy_gradient_loss | -0.00227     |
|    std                  | 0.926        |
|    value_loss           | 21           |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 87.7         |
|    ep_rew_mean          | 18.6         |
| time/                   |              |
|    fps                  | 855          |
|    iterations           | 38           |
|    time_elapsed         | 113          |
|    total_timesteps      | 97280        |
| train/                  |              |
|    approx_kl            | 0.0017586915 |
|    clip_fraction        | 0.0745       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.68        |
|    explained_variance   | -0.0469      |
|    learning_rate        | 5e-05        |
|    loss                 | 8.04         |
|    n_updates            | 740          |
|    policy_gradient_loss | -0.00465     |
|    std                  | 0.923        |
|    value_loss           | 16.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 88.7         |
|    ep_rew_mean          | 16           |
| time/                   |              |
|    fps                  | 855          |
|    iterations           | 39           |
|    time_elapsed         | 116          |
|    total_timesteps      | 99840        |
| train/                  |              |
|    approx_kl            | 0.0006074471 |
|    clip_fraction        | 0.0135       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.67        |
|    explained_variance   | 0.101        |
|    learning_rate        | 5e-05        |
|    loss                 | 7.02         |
|    n_updates            | 760          |
|    policy_gradient_loss | -0.0025      |
|    std                  | 0.921        |
|    value_loss           | 13.2         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0            |
|    crash                | 0.1          |
|    max_step             | 0            |
|    mean_ep_length       | 97.2         |
|    mean_reward          | 94.2         |
|    num_episodes         | 5            |
|    out_of_road          | 1            |
|    raw_action           | 0.3988641    |
|    route_completion     | 0.154        |
|    success_rate         | 0.2          |
|    total_cost           | 1.16         |
| time/                   |              |
|    total_timesteps      | 100000       |
| train/                  |              |
|    approx_kl            | 0.0011268491 |
|    arrive_dest          | 0.04         |
|    clip_fraction        | 0.0253       |
|    clip_range           | 0.1          |
|    crash                | 0.06         |
|    entropy_loss         | -2.67        |
|    explained_variance   | 0.207        |
|    learning_rate        | 5e-05        |
|    loss                 | 4.72         |
