Using cpu device
Logging to runs\ppo_metadrive_500_scenarios\ppo_metadrive_500_scenarios_2025-03-19_14-27-44_7a2b10a5\ppo_metadrive_500_scenarios_1
---------------------------------
| rollout/           |          |
|    clip_fraction        | 0.0723       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.59        |
|    explained_variance   | 0.0317       |
|    learning_rate        | 5e-05        |
|    loss                 | 2.2          |
|    n_updates            | 720          |
|    policy_gradient_loss | -0.0022      |
|    std                  | 0.88         |
|    value_loss           | 5.17         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 70.1         |
|    ep_rew_mean          | 11           |
| time/                   |              |
|    fps                  | 427          |
|    iterations           | 38           |
|    time_elapsed         | 227          |
|    total_timesteps      | 97280        |
| train/                  |              |
|    approx_kl            | 0.0012200141 |
|    clip_fraction        | 0.0493       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.58        |
|    explained_variance   | 0.064        |
|    learning_rate        | 5e-05        |
|    loss                 | 2.84         |
|    n_updates            | 740          |
|    policy_gradient_loss | -0.00283     |
|    std                  | 0.879        |
|    value_loss           | 5.92         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 77.5         |
|    ep_rew_mean          | 12.9         |
| time/                   |              |
|    fps                  | 426          |
|    iterations           | 39           |
|    time_elapsed         | 234          |
|    total_timesteps      | 99840        |
| train/                  |              |
|    approx_kl            | 0.0008044468 |
|    clip_fraction        | 0.0382       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.58        |
|    explained_variance   | 0.129        |
|    learning_rate        | 5e-05        |
|    loss                 | 2.82         |
|    n_updates            | 760          |
|    policy_gradient_loss | -0.00231     |
|    std                  | 0.877        |
|    value_loss           | 5.89         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0           |
|    crash                | 0.08        |
|    max_step             | 0           |
|    mean_ep_length       | 72          |
|    mean_reward          | 66.3        |
|    num_episodes         | 5           |
|    out_of_road          | 1           |
|    raw_action           | 0.3965046   |
|    route_completion     | 0.118       |
|    success_rate         | 0           |
|    total_cost           | 1.02        |
| time/                   |             |
|    total_timesteps      | 100000      |
| train/                  |             |
|    approx_kl            | 0.000797727 |
|    arrive_dest          | 0           |
|    clip_fraction        | 0.0291      |
|    clip_range           | 0.1         |
|    crash                | 0.18        |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.196       |
|    learning_rate        | 5e-05       |
|    loss                 | 2.79        |
|    max_step             | 0           |
