Using cpu device
Logging to runs\ppo_metadrive_10_scenarios\ppo_metadrive_10_scenarios_2025-03-19_12-18-01_c4e7621c\ppo_metadrive_10_scenarios_1
-----------------------------
| time/              |      |
|    loss                 | 8.73         |
|    n_updates            | 720          |
|    policy_gradient_loss | -0.00292     |
|    std                  | 0.913        |
|    value_loss           | 22.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 124          |
|    ep_rew_mean          | 23.7         |
| time/                   |              |
|    fps                  | 782          |
|    iterations           | 38           |
|    time_elapsed         | 124          |
|    total_timesteps      | 97280        |
| train/                  |              |
|    approx_kl            | 0.0010527343 |
|    clip_fraction        | 0.029        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.65        |
|    explained_variance   | 0.0179       |
|    learning_rate        | 5e-05        |
|    loss                 | 3.74         |
|    n_updates            | 740          |
|    policy_gradient_loss | -0.00131     |
|    std                  | 0.908        |
|    value_loss           | 9.51         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 126          |
|    ep_rew_mean          | 25           |
| time/                   |              |
|    fps                  | 785          |
|    iterations           | 39           |
|    time_elapsed         | 127          |
|    total_timesteps      | 99840        |
| train/                  |              |
|    approx_kl            | 0.0009649384 |
|    clip_fraction        | 0.0127       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.64        |
|    explained_variance   | 0.00817      |
|    learning_rate        | 5e-05        |
|    loss                 | 7.1          |
|    n_updates            | 760          |
|    policy_gradient_loss | -0.00236     |
|    std                  | 0.902        |
|    value_loss           | 13.3         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0            |
|    crash                | 0.12         |
|    max_step             | 0            |
|    mean_ep_length       | 77.8         |
|    mean_reward          | 83.6         |
|    num_episodes         | 5            |
|    out_of_road          | 1            |
|    raw_action           | 0.38441485   |
|    route_completion     | 0.164        |
|    success_rate         | 0            |
|    total_cost           | 3.3          |
| time/                   |              |
|    total_timesteps      | 100000       |
| train/                  |              |
|    approx_kl            | 0.0013426123 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.0531       |
|    clip_range           | 0.1          |
|    crash                | 0.14         |
|    entropy_loss         | -2.63        |
|    explained_variance   | 0.0149       |
|    learning_rate        | 5e-05        |
|    loss                 | 6.61         |
|    max_step             | 0            |
|    n_updates            | 780          |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00285     |
