Using cpu device
Logging to runs\ppo_metadrive_1_scenarios\ppo_metadrive_1_scenarios_2025-03-19_11-26-57_846e726e\ppo_metadrive_1_scenarios_1
-----------------------------
| time/              |      |
|    policy_gradient_loss | -0.00309     |
|    std                  | 0.894        |
|    value_loss           | 5.84         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 98.9         |
|    ep_rew_mean          | 13.3         |
| time/                   |              |
|    fps                  | 943          |
|    iterations           | 38           |
|    time_elapsed         | 103          |
|    total_timesteps      | 97280        |
| train/                  |              |
|    approx_kl            | 0.0016030536 |
|    clip_fraction        | 0.0663       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.61        |
|    explained_variance   | 0.316        |
|    learning_rate        | 5e-05        |
|    loss                 | 6.23         |
|    n_updates            | 740          |
|    policy_gradient_loss | -0.00309     |
|    std                  | 0.894        |
|    value_loss           | 13.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 89.5        |
|    ep_rew_mean          | 12.8        |
| time/                   |             |
|    fps                  | 940         |
|    iterations           | 39          |
|    time_elapsed         | 106         |
|    total_timesteps      | 99840       |
| train/                  |             |
|    approx_kl            | 0.001734154 |
|    clip_fraction        | 0.068       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.583       |
|    learning_rate        | 5e-05       |
|    loss                 | 4.04        |
|    n_updates            | 760         |
|    policy_gradient_loss | -0.00321    |
|    std                  | 0.892       |
|    value_loss           | 6.8         |
-----------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0            |
|    crash                | 0.1          |
|    max_step             | 0            |
|    mean_ep_length       | 45           |
|    mean_reward          | 24.4         |
|    num_episodes         | 5            |
|    out_of_road          | 1            |
|    raw_action           | 0.42419916   |
|    route_completion     | 0.138        |
|    success_rate         | 0            |
|    total_cost           | 1.1          |
| time/                   |              |
|    total_timesteps      | 100000       |
| train/                  |              |
|    approx_kl            | 0.0011204444 |
|    arrive_dest          | 0            |
|    clip_fraction        | 0.0311       |
|    clip_range           | 0.1          |
|    crash                | 0            |
|    entropy_loss         | -2.61        |
|    explained_variance   | 0.317        |
|    learning_rate        | 5e-05        |
|    loss                 | 5.84         |
|    max_step             | 0            |
|    n_updates            | 780          |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00144     |
|    route_completion     | 0.0806       |
|    std                  | 0.892        |
|    total_cost           | 1            |
